Zfp36,1.050639469,0.341784019,0.57975198
Slc2a1,1.049730589,0.309477218,1.225661382
Alcam,1.03873332,1.119390676,1.030722
Sat1,1.038522347,-0.069700923,0.284415967
Tfrc,1.037654722,0.433064313,0.374536632
4833407H14Rik,1.022879369,2.080816977,0.535444352
Vmp1,1.011805733,0.478159685,0.460092683
Nfkbid,1.009758097,0.734625759,0.396069074
Gimap6,1.007068854,0.056578794,0.234365596
Lamc1,1.006669142,1.399815186,0.674016009
Adam19,1.001719806,-0.503277085,1.459247631
Nr4a1,0.995237624,0.920568513,2.849268761
Cflar,0.992601941,0.034320954,0.216573732
Hsph1,0.973842854,0.388818669,1.648270931
Prf1,0.970152402,0.346672956,0.271969069
Camk2n1,0.963488674,0.832693415,0.37414781
Rexo5,0.962684587,-0.145189883,0.154908024
Fam49a,0.952371394,0.046986359,0.085381311
Rgs3,0.951984698,0.043031208,0.079338254
Ly6a,0.937993638,1.317724897,1.393861552
Gbp2,0.933695668,0.180131304,0.186767993
F730043M19Rik,0.923343695,-0.403355694,0.900782497
Pmaip1,0.919156291,1.027927987,0.416701659
Mir155hg,0.912051239,0.391186668,0.987690364
P4ha1,0.911758557,0.086607928,0.823164302
Chsy1,0.896692567,0.629544257,0.945424023
Ppm1m,0.895967256,-0.207804508,1.570280182
Ppp1r15a,0.89086065,0.282414216,0.761592543
Glipr1,0.888986878,0.03852144,0.193818821
Sap30,0.884849218,0.077457062,0.160747466
Aen,0.875163634,-0.792958513,0.71450551
Ifi209,0.874171355,0.261532045,0.458934622
Apol7e,0.835793816,-0.443759762,0.74456671
Gbp3,0.83570164,0.374008153,1.049732467
Samhd1,0.823686046,0.092716715,0.428797827
Lilrb4a,0.819139092,2.142781217,1.100347432
Gadd45b,0.818489083,1.225446162,0.920056713
Mdm2,0.813576947,-0.007057217,0.004771339
Igtp,0.812413014,-0.058580916,0.147632068
Slc2a3,0.790163897,-0.174228675,0.569646822
Gimap5,0.768347719,0.11489661,0.413097812
Klra1,-4.092597848,0.044605302,0.119856377
5830411N06Rik,-4.250139125,0.844200651,0.475079297
Igsf23,-2.43655225,-1.65959075,0.46696729
Gpr15,-3.129123724,-0.469485283,1.238704703
1810006J02Rik,-2.176429439,0.49289575,0.229826598
Dhrs3,-2.055123143,1.315320023,0.307149152
Tmem176b,-2.013646507,1.658696173,0.671899632
Tmem176a,-1.53654804,1.414636568,2.009067494
Klra7,-4.39215813,1.982375628,0.725649352
Ramp1,-2.658944671,-0.241981437,0.210102335
Tyrobp,-2.379219075,1.842550298,0.83071109
Klra6,-2.714086225,0.175004919,0.058322591
Gas7,-1.258891599,2.691651701,1.020571952
Spsb1,-2.167942973,-0.022701517,0.048243406
Atp1b1,-4.199513052,-1.181360063,1.083378241
Tns1,-1.851589749,-0.264793683,0.457049078
Trbv13-3,-1.448011365,-2.310380482,1.006870723
Patj,-2.240155037,-0.388346027,1.000675368
Lyn,-2.160832584,3.111490742,0.972020903
Pakap,-2.215280368,0.174810684,0.224250239
Cd7,-1.247237135,-1.022983433,0.684728027
Car2,-0.169765709,-0.329636936,0.836155201
Fcer1g,-2.003073327,2.055133776,1.131284569
Trat1,-1.169765709,-0.351389008,0.321110668
Dtx4,0.138356586,2.010402959,0.578224494
Trf,-3.640085644,0.466793768,0.710570398
Cdh1,-1.318157549,0.211005736,0.203657503
Gm20186,-3.813621899,-3.788526693,1.429594591
Lrig1,-0.774028766,-0.177486781,0.145109516
Rflnb,-1.160832584,-0.492863044,0.633125628
Epcam,-0.129123724,-0.577262924,0.809831902
Pygl,-3.070230035,0.902068212,0.649803452
Klra5,0.003770546,-0.280107919,0.301029996
Ldlrad4,-1.235432627,-0.067804208,0.017372984
Gm20559,-2.448741659,-1.298710959,1.023267273
Ighm,-0.929186154,0.770448896,0.631551858
Sema4b,-1.142179877,0.120654231,0.997710462
Trerf1,-0.148232547,-0.364974144,0.969632689
Samd3,-1.533020666,1.58407927,0.429977939
Nt5e,-1.656657945,-2.111226765,1.181919022
Nrarp,-0.468779412,0.003720164,0.051527604
Bmyc,-1.487315363,0.463759398,1.08539819
Tubb2a,-0.701262185,-0.232752946,1.202159424
Itgae,-1.422920384,-0.526400414,0.33713926
Tcf7,-0.779520671,-0.231167094,0.941396398
Cebpb,-0.923444651,0.785547053,0.613393327
Klf3,0.056431929,-0.296135541,0.534158117
Clec2i,-0.328964304,0.439449056,0.554668696
Ier5l,-1.284283156,0.508000519,0.012401053
Rgs10,-1.304143132,-0.538686812,0.702334958
Elmsan1,-0.586272597,0.084364946,2.329666612
Ass1,-0.250276166,0.314516678,0.200689961
